,"activity, %"
Actin_BR,51
Actin_ST,34
Arp2_3,51
CP,78
Cdc42,48
Cofilin,17
Coronin,0
Cortactin,20
Dia1,18
Dia2,88
Ena_Vasp,0
IRSp53,49
LIMK,91
PAK,100
PIP2,54
PKD,80
Profilin,58
ROCK,80
ROCK_,80
Rac1,20
RhoA,80
SSH,9
Thymosin,48
WASP,52
WAVE,20
