,"activity, %"
ARHGAP22,78
Actin_BR,39
Actin_ST,49
Arp2_3,39
CP,51
Cdc42,51
Cofilin,28
Coronin,15
Cortactin,18
Dia1,38
Dia2,0
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,85
NET1,45
PAK,55
PIP2,49
PKD,78
Profilin,67
ROCK,78
ROS,18
Rac1,18
RhoA,83
SSH,15
Thymosin,42
WASP,57
WAVE,18
