,"activity, %"
Actin_BR,37
Actin_ST,60
Arp2_3,37
CP,51
Cdc42,47
Cofilin,17
Coronin,0
Cortactin,0
Dia1,49
Dia2,100
Ena_Vasp,100
IRSp53,47
LIMK,100
PAK,100
PIP2,49
PKD,100
Profilin,60
ROCK,100
ROCK_,100
Rac1,0
RhoA,100
SSH,0
Thymosin,52
WASP,48
WAVE,0
