,"activity, %"
Actin_BR,74
Actin_ST,0
Arp2_3,74
CP,51
Cdc42,51
Cofilin,61
Coronin,62
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,87
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,19
PAK,76
PIP2,52
PKD,0
Profilin,0
ROCK,0
Rac1,50
RhoA,0
SSH,62
Thymosin,25
UPSTREAM,50
WASP,75
WAVE,100
