,"activity, %"
ARHGAP22,0
Actin_BR,60
Actin_ST,68
Arp2_3,60
CP,51
Cdc42,48
Cofilin,74
Coronin,81
Cortactin,60
Dia1,0
Dia2,60
Ena_Vasp,81
IRSp53_Cdc42,48
IRSp53_Rac1,60
LIMK,2
NET1,38
PAK,62
PIP2,49
PKD,0
Profilin,77
ROCK,0
ROS,60
Rac1,60
RhoA,0
SSH,81
Thymosin,15
WASP,79
WAVE,70
