,"activity, %"
ARHGAP22,92
Actin_BR,26
Actin_ST,82
Arp2_3,26
CP,17
Cdc42,51
Cofilin,23
Coronin,8
Cortactin,0
Dia1,83
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,92
NET1,49
PAK,51
PIP2,50
PKD,92
Profilin,98
ROCK,92
ROS,0
Rac1,0
RhoA,100
SSH,8
Thymosin,46
WASP,53
WAVE,0
