,"activity, %"
ARHGAP22,70
Actin_BR,55
Actin_ST,79
Arp2_3,55
CP,51
Cdc42,50
Cofilin,0
Coronin,22
Cortactin,27
Dia1,36
Dia2,92
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,28
LIMK,78
NET1,45
PAK,55
PIP2,49
PKD,70
Profilin,79
ROCK,70
ROS,28
Rac1,28
RhoA,74
SSH,22
Thymosin,0
WASP,79
WAVE,38
