,"activity, %"
Actin_BR,64
Actin_ST,55
Arp2_3,64
CP,54
Cdc42,49
Cofilin,80
Coronin,63
Cortactin,0
Dia1,0
Dia2,50
Ena_Vasp,78
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,19
PAK,74
PIP2,49
PKD,0
Profilin,95
ROCK,0
Rac1,50
RhoA,0
SSH,63
Thymosin,18
UPSTREAM,50
WASP,69
WAVE,100
