,"activity, %"
ARHGAP22,33
Actin_BR,0
Actin_ST,72
Arp2_3,0
CP,0
Cdc42,49
Cofilin,0
Coronin,0
Cortactin,9
Dia1,33
Dia2,81
Ena_Vasp,88
IRSp53_Cdc42,49
IRSp53_Rac1,9
LIMK,93
NET1,42
PAK,58
PIP2,49
PKD,33
Profilin,73
ROCK,33
ROS,9
Rac1,9
RhoA,33
SSH,0
Thymosin,50
WASP,50
WAVE,19
