,"activity, %"
ARHGAP22,20
Actin_BR,65
Actin_ST,0
Arp2_3,65
CP,52
Cdc42,49
Cofilin,63
Coronin,65
Cortactin,65
Dia1,9
Dia2,86
Ena_Vasp,93
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,33
NET1,34
PAK,66
PIP2,49
PKD,20
Profilin,0
ROCK,20
ROS,65
Rac1,65
RhoA,22
SSH,65
Thymosin,21
WASP,76
WAVE,65
