,"activity, %"
Actin_BR,0
Actin_ST,18
Arp2_3,0
CP,52
Cdc42,53
Cofilin,6
Coronin,17
Cortactin,24
Dia1,37
Dia2,87
Ena_Vasp,98
IRSp53,56
LIMK,83
PAK,98
PIP2,48
PKD,72
Profilin,19
ROCK,72
ROCK_,72
Rac1,24
RhoA,77
SSH,17
Thymosin,94
WASP,0
WAVE,24
