,"activity, %"
Actin_BR,60
Actin_ST,50
Arp2_3,60
CP,49
Cdc42,51
Cofilin,53
Coronin,20
Cortactin,29
Dia1,0
Dia2,87
Ena_Vasp,100
IRSp53,58
LIMK,0
PAK,99
PIP2,51
PKD,70
Profilin,55
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,20
Thymosin,40
WASP,60
WAVE,29
