,"activity, %"
ARHGAP22,0
Actin_BR,80
Actin_ST,51
Arp2_3,80
CP,58
Cdc42,48
Cofilin,63
Coronin,69
Cortactin,79
Dia1,5
Dia2,0
Ena_Vasp,93
IRSp53_Cdc42,48
IRSp53_Rac1,80
LIMK,31
NET1,19
PAK,81
PIP2,48
PKD,26
Profilin,87
ROCK,26
ROS,80
Rac1,80
RhoA,29
SSH,69
Thymosin,23
WASP,73
WAVE,90
