,"activity, %"
Actin_BR,96
Actin_ST,37
Arp2_3,96
CP,97
Cdc42,50
Cofilin,20
Coronin,22
Cortactin,96
Dia1,0
Dia2,88
Ena_Vasp,0
IRSp53,58
LIMK,78
PAK,99
PIP2,51
PKD,68
Profilin,65
ROCK,68
ROCK_,68
Rac1,31
RhoA,70
SSH,22
Thymosin,33
WASP,67
WAVE,31
