,"activity, %"
ARHGAP22,37
Actin_BR,48
Actin_ST,55
Arp2_3,48
CP,100
Cdc42,49
Cofilin,78
Coronin,77
Cortactin,42
Dia1,0
Dia2,100
Ena_Vasp,60
IRSp53_Cdc42,49
IRSp53_Rac1,42
LIMK,23
NET1,45
PAK,55
PIP2,0
PKD,0
Profilin,55
ROCK,37
ROS,42
Rac1,42
RhoA,62
SSH,77
Thymosin,22
WASP,55
WAVE,46
