,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,67
Arp2_3,61
CP,47
Cdc42,50
Cofilin,71
Coronin,75
Cortactin,0
Dia1,4
Dia2,75
Ena_Vasp,83
IRSp53_Cdc42,50
IRSp53_Rac1,61
LIMK,19
NET1,25
PAK,70
PIP2,48
PKD,9
Profilin,75
ROCK,9
ROS,61
Rac1,61
RhoA,13
SSH,75
Thymosin,21
WASP,69
WAVE,73
