,"activity, %"
ARHGAP22,40
Actin_BR,31
Actin_ST,55
Arp2_3,31
CP,52
Cdc42,0
Cofilin,29
Coronin,32
Cortactin,31
Dia1,18
Dia2,74
Ena_Vasp,86
IRSp53_Cdc42,0
IRSp53_Rac1,0
LIMK,66
NET1,69
PAK,31
PIP2,50
PKD,40
Profilin,61
ROCK,40
ROS,31
Rac1,31
RhoA,45
SSH,32
Thymosin,39
WASP,55
WAVE,31
