,"activity, %"
ARHGAP22,22
Actin_BR,62
Actin_ST,54
Arp2_3,62
CP,34
Cdc42,47
Cofilin,54
Coronin,0
Cortactin,62
Dia1,22
Dia2,69
Ena_Vasp,92
IRSp53_Cdc42,47
IRSp53_Rac1,62
LIMK,0
NET1,35
PAK,65
PIP2,51
PKD,22
Profilin,89
ROCK,22
ROS,62
Rac1,62
RhoA,22
SSH,51
Thymosin,26
WASP,68
WAVE,77
