,"activity, %"
ARHGAP22,0
Actin_BR,94
Actin_ST,97
Arp2_3,94
CP,0
Cdc42,48
Cofilin,77
Coronin,87
Cortactin,93
Dia1,10
Dia2,99
Ena_Vasp,93
IRSp53_Cdc42,48
IRSp53_Rac1,94
LIMK,13
NET1,5
PAK,95
PIP2,50
PKD,8
Profilin,97
ROCK,8
ROS,94
Rac1,94
RhoA,10
SSH,87
Thymosin,15
WASP,85
WAVE,100
