,"activity, %"
Actin_BR,0
Actin_ST,66
Arp2_3,0
CP,49
Cdc42,49
Cofilin,4
Coronin,8
Cortactin,8
Dia1,51
Dia2,100
Ena_Vasp,100
IRSp53,53
LIMK,0
PAK,0
PIP2,51
PKD,92
Profilin,66
ROCK,92
ROCK_,92
Rac1,8
RhoA,100
SSH,8
Thymosin,48
WASP,52
WAVE,8
