,"activity, %"
ARHGAP22,48
Actin_BR,55
Actin_ST,69
Arp2_3,55
CP,30
Cdc42,51
Cofilin,60
Coronin,73
Cortactin,50
Dia1,70
Dia2,100
Ena_Vasp,81
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,27
NET1,26
PAK,74
PIP2,50
PKD,0
Profilin,99
ROCK,48
ROS,0
Rac1,50
RhoA,100
SSH,73
Thymosin,26
WASP,71
WAVE,52
