,"activity, %"
ARHGAP22,74
Actin_BR,45
Actin_ST,0
Arp2_3,45
CP,25
Cdc42,49
Cofilin,31
Coronin,18
Cortactin,23
Dia1,62
Dia2,95
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,81
NET1,44
PAK,54
PIP2,46
PKD,74
Profilin,0
ROCK,74
ROS,23
Rac1,23
RhoA,77
SSH,18
Thymosin,42
WASP,57
WAVE,23
