,"activity, %"
ARHGAP22,74
Actin_BR,48
Actin_ST,70
Arp2_3,48
CP,28
Cdc42,51
Cofilin,43
Coronin,18
Cortactin,24
Dia1,60
Dia2,0
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,25
LIMK,0
NET1,44
PAK,56
PIP2,49
PKD,74
Profilin,98
ROCK,74
ROS,25
Rac1,25
RhoA,76
SSH,18
Thymosin,39
WASP,61
WAVE,35
