,"activity, %"
Actin_BR,34
Actin_ST,94
Arp2_3,34
CP,0
Cdc42,0
Cofilin,16
Coronin,19
Cortactin,19
Dia1,85
Dia2,97
Ena_Vasp,99
IRSp53,19
LIMK,81
PAK,97
PIP2,53
PKD,81
Profilin,94
ROCK,81
ROCK_,81
Rac1,19
RhoA,85
SSH,19
Thymosin,55
WASP,45
WAVE,19
