,"activity, %"
Actin_BR,68
Actin_ST,79
Arp2_3,68
CP,100
Cdc42,51
Cofilin,81
Coronin,55
Cortactin,0
Dia1,0
Dia2,100
Ena_Vasp,75
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,0
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,19
UPSTREAM,50
WASP,68
WAVE,100
