,"activity, %"
ARHGAP22,0
Actin_BR,64
Actin_ST,44
Arp2_3,64
CP,35
Cdc42,52
Cofilin,60
Coronin,0
Cortactin,64
Dia1,0
Dia2,52
Ena_Vasp,80
IRSp53_Cdc42,52
IRSp53_Rac1,64
LIMK,3
NET1,33
PAK,67
PIP2,50
PKD,0
Profilin,82
ROCK,0
ROS,64
Rac1,64
RhoA,0
SSH,64
Thymosin,26
WASP,71
WAVE,74
