,"activity, %"
ARHGAP22,0
Actin_BR,65
Actin_ST,49
Arp2_3,65
CP,34
Cdc42,50
Cofilin,65
Coronin,70
Cortactin,65
Dia1,0
Dia2,71
Ena_Vasp,94
IRSp53_Cdc42,50
IRSp53_Rac1,65
LIMK,30
NET1,32
PAK,68
PIP2,51
PKD,18
Profilin,83
ROCK,18
ROS,65
Rac1,65
RhoA,21
SSH,70
Thymosin,20
WASP,78
WAVE,76
