,"activity, %"
Actin_BR,97
Actin_ST,78
Arp2_3,97
CP,50
Cdc42,0
Cofilin,14
Coronin,18
Cortactin,100
Dia1,41
Dia2,98
Ena_Vasp,99
IRSp53,18
LIMK,82
PAK,97
PIP2,50
PKD,82
Profilin,78
ROCK,82
ROCK_,82
Rac1,18
RhoA,84
SSH,18
Thymosin,33
WASP,67
WAVE,18
