,"activity, %"
ARHGAP22,75
Actin_BR,33
Actin_ST,93
Arp2_3,33
CP,0
Cdc42,50
Cofilin,20
Coronin,13
Cortactin,19
Dia1,79
Dia2,95
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,19
LIMK,85
NET1,45
PAK,53
PIP2,48
PKD,75
Profilin,94
ROCK,75
ROS,19
Rac1,19
RhoA,79
SSH,13
Thymosin,46
WASP,52
WAVE,0
