,"activity, %"
Actin_BR,53
Actin_ST,48
Arp2_3,53
CP,81
Cdc42,53
Cofilin,0
Coronin,22
Cortactin,31
Dia1,14
Dia2,86
Ena_Vasp,0
IRSp53,60
LIMK,78
PAK,99
PIP2,53
PKD,68
Profilin,61
ROCK,68
ROCK_,68
Rac1,31
RhoA,70
SSH,22
Thymosin,49
WASP,51
WAVE,31
