,"activity, %"
ARHGAP22,0
Actin_BR,64
Actin_ST,75
Arp2_3,64
CP,55
Cdc42,51
Cofilin,0
Coronin,81
Cortactin,64
Dia1,3
Dia2,76
Ena_Vasp,80
IRSp53_Cdc42,51
IRSp53_Rac1,64
LIMK,19
NET1,24
PAK,76
PIP2,50
PKD,9
Profilin,81
ROCK,9
ROS,64
Rac1,64
RhoA,12
SSH,81
Thymosin,46
WASP,54
WAVE,83
