,"activity, %"
ARHGAP22,92
Actin_BR,38
Actin_ST,42
Arp2_3,38
CP,66
Cdc42,51
Cofilin,26
Coronin,8
Cortactin,6
Dia1,34
Dia2,100
Ena_Vasp,0
IRSp53_Cdc42,51
IRSp53_Rac1,6
LIMK,92
NET1,47
PAK,53
PIP2,50
PKD,92
Profilin,64
ROCK,92
ROS,0
Rac1,6
RhoA,100
SSH,8
Thymosin,44
WASP,56
WAVE,7
