,"activity, %"
ARHGAP22,19
Actin_BR,17
Actin_ST,34
Arp2_3,17
CP,11
Cdc42,51
Cofilin,0
Coronin,50
Cortactin,21
Dia1,25
Dia2,76
Ena_Vasp,70
IRSp53_Cdc42,51
IRSp53_Rac1,21
LIMK,46
NET1,36
PAK,64
PIP2,50
PKD,19
Profilin,49
ROCK,19
ROS,21
Rac1,21
RhoA,25
SSH,50
Thymosin,100
WASP,0
WAVE,39
