,"activity, %"
ARHGAP22,92
Actin_BR,34
Actin_ST,79
Arp2_3,34
CP,19
Cdc42,47
Cofilin,24
Coronin,8
Cortactin,8
Dia1,81
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,0
IRSp53_Rac1,8
LIMK,92
NET1,49
PAK,51
PIP2,50
PKD,92
Profilin,98
ROCK,92
ROS,0
Rac1,8
RhoA,100
SSH,8
Thymosin,46
WASP,54
WAVE,8
