,"activity, %"
ARHGAP22,77
Actin_BR,40
Actin_ST,57
Arp2_3,40
CP,40
Cdc42,49
Cofilin,40
Coronin,18
Cortactin,18
Dia1,59
Dia2,97
Ena_Vasp,100
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,82
NET1,46
PAK,54
PIP2,0
PKD,77
Profilin,97
ROCK,77
ROS,19
Rac1,19
RhoA,83
SSH,18
Thymosin,53
WASP,47
WAVE,19
