,"activity, %"
ARHGAP22,0
Actin_BR,91
Actin_ST,94
Arp2_3,91
CP,0
Cdc42,50
Cofilin,84
Coronin,100
Cortactin,93
Dia1,12
Dia2,60
Ena_Vasp,93
IRSp53_Cdc42,50
IRSp53_Rac1,93
LIMK,0
NET1,6
PAK,94
PIP2,51
PKD,0
Profilin,100
ROCK,0
ROS,93
Rac1,93
RhoA,12
SSH,100
Thymosin,14
WASP,86
WAVE,99
