,"activity, %"
Actin_BR,51
Actin_ST,38
Arp2_3,51
CP,80
Cdc42,53
Cofilin,10
Coronin,0
Cortactin,21
Dia1,16
Dia2,87
Ena_Vasp,0
IRSp53,54
LIMK,100
PAK,100
PIP2,51
PKD,79
Profilin,58
ROCK,79
ROCK_,79
Rac1,21
RhoA,79
SSH,0
Thymosin,49
WASP,51
WAVE,21
