,"activity, %"
Actin_BR,59
Actin_ST,97
Arp2_3,59
CP,48
Cdc42,51
Cofilin,0
Coronin,55
Cortactin,50
Dia1,26
Dia2,100
Ena_Vasp,86
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,0
PAK,76
PIP2,53
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,42
UPSTREAM,50
WASP,58
WAVE,100
