,"activity, %"
ARHGAP22,21
Actin_BR,65
Actin_ST,73
Arp2_3,65
CP,51
Cdc42,53
Cofilin,59
Coronin,0
Cortactin,0
Dia1,9
Dia2,85
Ena_Vasp,88
IRSp53_Cdc42,53
IRSp53_Rac1,65
LIMK,40
NET1,32
PAK,68
PIP2,50
PKD,21
Profilin,80
ROCK,21
ROS,65
Rac1,65
RhoA,21
SSH,57
Thymosin,29
WASP,70
WAVE,76
