,"activity, %"
ARHGAP22,44
Actin_BR,30
Actin_ST,73
Arp2_3,30
CP,16
Cdc42,51
Cofilin,26
Coronin,13
Cortactin,0
Dia1,49
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,87
NET1,49
PAK,51
PIP2,50
PKD,44
Profilin,85
ROCK,44
ROS,0
Rac1,0
RhoA,49
SSH,13
Thymosin,46
WASP,52
WAVE,0
