,"activity, %"
ARHGAP22,74
Actin_BR,43
Actin_ST,36
Arp2_3,43
CP,71
Cdc42,50
Cofilin,33
Coronin,22
Cortactin,22
Dia1,28
Dia2,94
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,22
LIMK,78
NET1,0
PAK,55
PIP2,49
PKD,74
Profilin,66
ROCK,74
ROS,22
Rac1,22
RhoA,78
SSH,22
Thymosin,40
WASP,60
WAVE,28
