,"activity, %"
ARHGAP22,0
Actin_BR,60
Actin_ST,72
Arp2_3,60
CP,54
Cdc42,52
Cofilin,0
Coronin,94
Cortactin,60
Dia1,4
Dia2,74
Ena_Vasp,73
IRSp53_Cdc42,52
IRSp53_Rac1,60
LIMK,2
NET1,25
PAK,75
PIP2,51
PKD,0
Profilin,78
ROCK,0
ROS,60
Rac1,60
RhoA,14
SSH,94
Thymosin,48
WASP,52
WAVE,79
