,"activity, %"
ARHGAP22,45
Actin_BR,29
Actin_ST,78
Arp2_3,29
CP,0
Cdc42,52
Cofilin,27
Coronin,14
Cortactin,0
Dia1,48
Dia2,48
Ena_Vasp,99
IRSp53_Cdc42,52
IRSp53_Rac1,0
LIMK,86
NET1,48
PAK,52
PIP2,50
PKD,45
Profilin,78
ROCK,45
ROS,0
Rac1,0
RhoA,48
SSH,14
Thymosin,46
WASP,53
WAVE,0
