,"activity, %"
ARHGAP22,92
Actin_BR,7
Actin_ST,96
Arp2_3,7
CP,4
Cdc42,0
Cofilin,7
Coronin,8
Cortactin,7
Dia1,96
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,0
IRSp53_Rac1,7
LIMK,92
NET1,93
PAK,7
PIP2,52
PKD,92
Profilin,100
ROCK,92
ROS,0
Rac1,7
RhoA,100
SSH,8
Thymosin,62
WASP,38
WAVE,8
