,"activity, %"
ARHGAP22,47
Actin_BR,35
Actin_ST,0
Arp2_3,35
CP,19
Cdc42,48
Cofilin,29
Coronin,16
Cortactin,0
Dia1,52
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,48
IRSp53_Rac1,0
LIMK,84
NET1,52
PAK,48
PIP2,53
PKD,47
Profilin,0
ROCK,47
ROS,0
Rac1,0
RhoA,52
SSH,16
Thymosin,43
WASP,54
WAVE,0
