,"activity, %"
ARHGAP22,83
Actin_BR,9
Actin_ST,8
Arp2_3,9
CP,53
Cdc42,50
Cofilin,8
Coronin,11
Cortactin,9
Dia1,40
Dia2,93
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,9
LIMK,87
NET1,46
PAK,53
PIP2,50
PKD,83
Profilin,14
ROCK,83
ROS,9
Rac1,9
RhoA,90
SSH,11
Thymosin,91
WASP,0
WAVE,17
