,"activity, %"
ARHGAP22,17
Actin_BR,67
Actin_ST,0
Arp2_3,67
CP,35
Cdc42,50
Cofilin,58
Coronin,65
Cortactin,67
Dia1,19
Dia2,0
Ena_Vasp,91
IRSp53_Cdc42,50
IRSp53_Rac1,67
LIMK,32
NET1,32
PAK,68
PIP2,50
PKD,17
Profilin,0
ROCK,17
ROS,67
Rac1,67
RhoA,19
SSH,65
Thymosin,26
WASP,72
WAVE,80
