,"activity, %"
Actin_BR,69
Actin_ST,83
Arp2_3,69
CP,100
Cdc42,49
Cofilin,71
Coronin,55
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,0
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,17
UPSTREAM,50
WASP,83
WAVE,100
