,"activity, %"
ARHGAP22,74
Actin_BR,45
Actin_ST,66
Arp2_3,45
CP,51
Cdc42,52
Cofilin,31
Coronin,20
Cortactin,23
Dia1,36
Dia2,93
Ena_Vasp,97
IRSp53_Cdc42,0
IRSp53_Rac1,24
LIMK,80
NET1,44
PAK,56
PIP2,50
PKD,74
Profilin,68
ROCK,74
ROS,24
Rac1,24
RhoA,77
SSH,20
Thymosin,41
WASP,58
WAVE,32
