,"activity, %"
ARHGAP22,0
Actin_BR,81
Actin_ST,45
Arp2_3,81
CP,55
Cdc42,50
Cofilin,83
Coronin,95
Cortactin,81
Dia1,5
Dia2,0
Ena_Vasp,86
IRSp53_Cdc42,50
IRSp53_Rac1,81
LIMK,1
NET1,18
PAK,82
PIP2,50
PKD,0
Profilin,89
ROCK,0
ROS,81
Rac1,81
RhoA,26
SSH,95
Thymosin,15
WASP,80
WAVE,89
