,"activity, %"
ARHGAP22,82
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,0
Cdc42,45
Cofilin,8
Coronin,9
Cortactin,14
Dia1,87
Dia2,98
Ena_Vasp,98
IRSp53_Cdc42,45
IRSp53_Rac1,14
LIMK,91
NET1,52
PAK,48
PIP2,0
PKD,82
Profilin,97
ROCK,82
ROS,14
Rac1,14
RhoA,87
SSH,9
Thymosin,63
WASP,35
WAVE,24
