,"activity, %"
ARHGAP22,64
Actin_BR,0
Actin_ST,89
Arp2_3,0
CP,0
Cdc42,49
Cofilin,10
Coronin,14
Cortactin,29
Dia1,71
Dia2,85
Ena_Vasp,86
IRSp53_Cdc42,0
IRSp53_Rac1,29
LIMK,85
NET1,100
PAK,0
PIP2,50
PKD,64
Profilin,91
ROCK,64
ROS,29
Rac1,29
RhoA,71
SSH,14
Thymosin,42
WASP,57
WAVE,53
