,"activity, %"
Actin_BR,63
Actin_ST,73
Arp2_3,63
CP,46
Cdc42,51
Cofilin,61
Coronin,65
Cortactin,63
Dia1,10
Dia2,85
Ena_Vasp,90
IRSp53_Cdc42,51
IRSp53_Rac1,63
LIMK,34
NET1,66
PAK,66
PIP2,55
PKD,19
Profilin,78
ROCK,19
ROCK_,19
ROS,63
Rac1,63
RhoA,23
SSH,65
Thymosin,24
WASP,72
WAVE,74
