,"activity, %"
ARHGAP22,88
Actin_BR,3
Actin_ST,2
Arp2_3,3
CP,50
Cdc42,0
Cofilin,6
Coronin,9
Cortactin,4
Dia1,46
Dia2,97
Ena_Vasp,88
IRSp53_Cdc42,0
IRSp53_Rac1,5
LIMK,88
NET1,92
PAK,5
PIP2,48
PKD,88
Profilin,6
ROCK,88
ROS,5
Rac1,5
RhoA,95
SSH,9
Thymosin,90
WASP,0
WAVE,7
