,"activity, %"
ARHGAP22,68
Actin_BR,52
Actin_ST,65
Arp2_3,52
CP,50
Cdc42,50
Cofilin,47
Coronin,20
Cortactin,29
Dia1,31
Dia2,87
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,30
LIMK,0
NET1,0
PAK,59
PIP2,50
PKD,68
Profilin,69
ROCK,68
ROS,30
Rac1,30
RhoA,70
SSH,20
Thymosin,38
WASP,62
WAVE,44
