,"activity, %"
ARHGAP22,0
Actin_BR,87
Actin_ST,49
Arp2_3,87
CP,46
Cdc42,50
Cofilin,85
Coronin,100
Cortactin,90
Dia1,13
Dia2,68
Ena_Vasp,93
IRSp53_Cdc42,50
IRSp53_Rac1,90
LIMK,0
NET1,9
PAK,91
PIP2,52
PKD,0
Profilin,100
ROCK,0
ROS,90
Rac1,90
RhoA,19
SSH,100
Thymosin,13
WASP,87
WAVE,99
