,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,11
Arp2_3,61
CP,61
Cdc42,49
Cofilin,82
Coronin,82
Cortactin,61
Dia1,0
Dia2,49
Ena_Vasp,74
IRSp53_Cdc42,49
IRSp53_Rac1,61
LIMK,2
NET1,0
PAK,63
PIP2,0
PKD,0
Profilin,71
ROCK,0
ROS,61
Rac1,61
RhoA,0
SSH,82
Thymosin,18
WASP,71
WAVE,71
