,"activity, %"
ARHGAP22,72
Actin_BR,43
Actin_ST,97
Arp2_3,43
CP,0
Cdc42,51
Cofilin,30
Coronin,18
Cortactin,0
Dia1,75
Dia2,96
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,26
LIMK,82
NET1,44
PAK,55
PIP2,51
PKD,72
Profilin,97
ROCK,72
ROS,26
Rac1,26
RhoA,75
SSH,18
Thymosin,41
WASP,58
WAVE,36
