,"activity, %"
Actin_BR,65
Actin_ST,73
Arp2_3,65
CP,50
Cdc42,50
Cofilin,4
Coronin,0
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,75
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,100
PAK,75
PIP2,50
PKD,50
Profilin,75
ROCK,50
Rac1,50
RhoA,50
SSH,0
Thymosin,96
UPSTREAM,50
WASP,0
WAVE,100
