,"activity, %"
ARHGAP22,45
Actin_BR,25
Actin_ST,14
Arp2_3,25
CP,62
Cdc42,0
Cofilin,22
Coronin,30
Cortactin,25
Dia1,22
Dia2,75
Ena_Vasp,45
IRSp53_Cdc42,0
IRSp53_Rac1,25
LIMK,67
NET1,75
PAK,25
PIP2,50
PKD,45
Profilin,40
ROCK,45
ROS,25
Rac1,25
RhoA,53
SSH,30
Thymosin,78
WASP,0
WAVE,47
