,"activity, %"
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,51
Cdc42,49
Cofilin,19
Coronin,55
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,88
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,0
PAK,75
PIP2,49
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,34
UPSTREAM,50
WASP,66
WAVE,100
