,"activity, %"
ARHGAP22,0
Actin_BR,64
Actin_ST,74
Arp2_3,64
CP,50
Cdc42,49
Cofilin,80
Coronin,88
Cortactin,64
Dia1,0
Dia2,64
Ena_Vasp,87
IRSp53_Cdc42,49
IRSp53_Rac1,64
LIMK,2
NET1,33
PAK,67
PIP2,51
PKD,0
Profilin,83
ROCK,0
ROS,64
Rac1,64
RhoA,0
SSH,88
Thymosin,11
WASP,84
WAVE,76
