,"activity, %"
ARHGAP22,90
Actin_BR,0
Actin_ST,65
Arp2_3,0
CP,50
Cdc42,50
Cofilin,5
Coronin,10
Cortactin,5
Dia1,50
Dia2,100
Ena_Vasp,96
IRSp53_Cdc42,0
IRSp53_Rac1,5
LIMK,90
NET1,100
PAK,0
PIP2,50
PKD,90
Profilin,65
ROCK,90
ROS,5
Rac1,5
RhoA,100
SSH,10
Thymosin,45
WASP,52
WAVE,5
