,"activity, %"
ARHGAP22,27
Actin_BR,43
Actin_ST,44
Arp2_3,43
CP,100
Cdc42,51
Cofilin,63
Coronin,61
Cortactin,43
Dia1,0
Dia2,75
Ena_Vasp,92
IRSp53_Cdc42,51
IRSp53_Rac1,43
LIMK,39
NET1,39
PAK,61
PIP2,0
PKD,27
Profilin,60
ROCK,27
ROS,43
Rac1,43
RhoA,32
SSH,61
Thymosin,33
WASP,60
WAVE,0
